Money Available,DOB,Password,ID,Username,First Name,Flights Purchased,Last Name,Role,MinerAirlines Membership
12799.35,9/2/1925,Fun!23,377,lisastafford,Lisa,0,Stafford,Employee,true
12369.35,5/30/1938,Fun!23,24,simbaking,Simba,0,King,Customer,false
9522.89,8/10/1970,Fun!23,526,robinwatson,Robin,0,Watson,Employee,false
3756.63,12/27/1926,Fun!23,346,carolinetorres,Caroline,0,Torres,Employee,true
3446.26,5/8/1973,Fun!23,769,brandywilkerson,Brandy,0,Wilkerson,Employee,false
15049.48,6/1/1901,Fun!23,807,jonathanmartinez,Jonathan,0,Martinez,Employee,false
10993.85,7/18/1971,Fun!23,139,thomasclark,Thomas,0,Clark,Employee,true
13192.06,10/15/1952,Fun!23,678,jasonlee,Jason,0,Lee,Employee,false
16599.03,3/27/1976,Fun!23,260,chrisholden,Chris,0,Holden,Employee,true
16556.44,7/14/1973,Fun!23,480,kellybell,Kelly,0,Bell,Employee,true
14580.76,5/1/1905,Fun!23,590,jeffray,Jeff,0,Ray,Employee,true
4598.93,4/18/1916,Fun!23,174,sandrarogers,Sandra,0,Rogers,Employee,true
9468.64,10/27/1951,Fun!23,1025,mariakelly,Maria,0,Kelly,Employee,true
10137.56,5/18/1960,Fun!23,809,meganthompson,Megan,0,Thompson,Employee,false
6395.64,10/18/1955,Fun!23,152,victoriamartin,Victoria,0,Martin,Employee,true
8388.87,12/20/1992,Fun!23,927,ruthponce,Ruth,0,Ponce,Employee,false
10728.54,12/10/1967,Fun!23,319,jadecrawford,Jade,0,Crawford,Employee,false
11044.17,9/10/1995,Fun!23,503,amymcpherson,Amy,0,Mcpherson,Employee,false
11354.41,8/8/1942,Fun!23,595,anthonybarber,Anthony,0,Barber,Employee,false
16750.88,2/20/1926,Fun!23,1000,lorilivingston,Lori,0,Livingston,Employee,false
7133.8,1/10/1979,Fun!23,659,brandonflores,Brandon,0,Flores,Employee,true
8204.67,6/20/1986,Fun!23,571,chrisjones,Chris,0,Jones,Employee,true
9675.53,4/26/1920,Fun!23,181,michaelsmith,Michael,0,Smith,Employee,false
3400.07,6/5/1959,Fun!23,344,brianhayes,Brian,0,Hayes,Employee,false
4647.94,2/25/1985,Fun!23,207,donnaallen,Donna,0,Allen,Employee,true
8142.77,3/8/1920,Fun!23,429,johnmorris,John,0,Morris,Employee,true
9672.13,8/14/1960,Fun!23,1016,johnsanders,John,0,Sanders,Employee,false
14053.91,4/5/1985,Fun!23,909,victoriaellis,Victoria,0,Ellis,Employee,true
13033.87,10/31/1982,Fun!23,335,kyletaylor,Kyle,0,Taylor,Employee,true
11476.36,6/2/1993,Fun!23,364,christopherdominguez,Christopher,0,Dominguez,Employee,false
17114.5,8/26/1974,Fun!23,712,teresastewart,Teresa,0,Stewart,Employee,false
12465.41,1/18/1975,Fun!23,61,leilamartinez,Leila,0,Martinez,Employee,true
13328.05,9/27/1906,Fun!23,574,chadclark,Chad,0,Clark,Employee,true
4244.78,10/7/1984,Fun!23,1028,stephenpeters,Stephen,0,Peters,Employee,false
4014.11,9/22/1999,Fun!23,171,lindabennett,Linda,0,Bennett,Employee,true
14099.25,12/27/1959,Fun!23,441,stevencabrera,Steven,0,Cabrera,Employee,false
11245.97,3/15/1977,Fun!23,348,christinawheeler,Christina,0,Wheeler,Employee,true
17786.46,7/3/1900,Fun!23,443,gregorycarr,Gregory,0,Carr,Employee,true
4204,11/6/1957,Fun!23,155,richardblackwell,Richard,0,Blackwell,Employee,true
10171.64,7/18/1952,Fun!23,1030,vanessacarson,Vanessa,0,Carson,Employee,false
10142.24,1/16/1974,Fun!23,613,andrewmcclure,Andrew,0,Mcclure,Employee,false
7649.33,8/29/1904,Fun!23,483,brandigordon,Brandi,0,Gordon,Employee,false
8361.21,2/2/1993,Fun!23,142,seanmedina,Sean,0,Medina,Employee,false
4193.04,9/2/1960,Fun!23,910,kellywilson,Kelly,0,Wilson,Employee,true
10907.37,2/4/1993,Fun!23,768,jenniferevans,Jennifer,0,Evans,Employee,false
8470.26,6/24/1962,Fun!23,369,carriebennett,Carrie,0,Bennett,Employee,false
11657.49,4/27/1904,Fun!23,764,michaelflores,Michael,0,Flores,Employee,true
13606.14,10/2/1974,Fun!23,313,jennyhenry,Jenny,0,Henry,Employee,true
7459.47,7/7/1951,Fun!23,1036,shellyjones,Shelly,0,Jones,Employee,true
16904.99,4/2/1910,Fun!23,868,sandrasutton,Sandra,0,Sutton,Employee,false
7807.39,1/10/1950,Fun!23,534,jennachase,Jenna,0,Chase,Employee,true
9299.86,1/12/1929,Fun!23,667,lorihall,Lori,0,Hall,Employee,false
12978.47,5/22/1990,Fun!23,474,angelamcintyre,Angela,0,Mcintyre,Employee,true
4744.6,11/17/1908,Fun!23,418,adambass,Adam,0,Bass,Employee,false
14853.85,4/23/1949,Fun!23,1015,patriciahughes,Patricia,0,Hughes,Employee,true
16650.85,2/28/1991,Fun!23,151,derrickgrant,Derrick,0,Grant,Employee,true
11834.86,10/17/1964,Fun!23,501,justindavis,Justin,0,Davis,Employee,true
17085.82,2/15/1936,Fun!23,787,tracyfitzgerald,Tracy,0,Fitzgerald,Employee,true
16749.86,8/11/1994,Fun!23,656,kimberlymartinez,Kimberly,0,Martinez,Employee,true
10560.97,3/12/1908,Fun!23,611,edwardmolina,Edward,0,Molina,Employee,false
12148.59,9/28/1938,Fun!23,964,rogercasey,Roger,0,Casey,Employee,false
7732.86,2/18/1904,Fun!23,303,bradleyrodriguez,Bradley,0,Rodriguez,Employee,true
12411.2,5/28/1902,Fun!23,716,joshuabanks,Joshua,0,Banks,Employee,true
3741.78,6/6/1952,Fun!23,112,loganpalmer,Logan,0,Palmer,Employee,true
7699.67,11/11/1987,Fun!23,580,theresaclark,Theresa,0,Clark,Employee,true
12523.5,9/1/1908,Fun!23,625,anthonycarson,Anthony,0,Carson,Employee,true
15646.42,7/29/1926,Fun!23,183,kimberlyrichardson,Kimberly,0,Richardson,Employee,true
10764.28,11/19/1975,Fun!23,972,douglasmckay,Douglas,0,Mckay,Employee,false
9684.48,2/13/1981,Fun!23,630,colleensanchez,Colleen,0,Sanchez,Employee,false
9046.99,2/27/1986,Fun!23,334,kevinscott,Kevin,0,Scott,Employee,false
11392.61,7/10/1907,Fun!23,949,danielsummers,Daniel,0,Summers,Employee,false
13661.89,5/15/1982,Fun!23,258,robertwu,Robert,0,Wu,Employee,false
13854.67,10/21/1931,Fun!23,602,shannonwhite,Shannon,0,White,Employee,true
15529.47,1/5/1979,Fun!23,292,marycruz,Mary,0,Cruz,Employee,false
12894.97,8/4/1972,Fun!23,405,anitastein,Anita,0,Stein,Employee,true
17324.26,5/28/1945,Fun!23,343,jeffreysloan,Jeffrey,0,Sloan,Employee,true
11263.73,8/13/1971,Fun!23,878,kennethboyd,Kenneth,0,Boyd,Employee,false
7875.33,11/9/1984,Fun!23,85,franciscovazquez,Francisco,0,Vazquez,Employee,true
6005.69,7/19/1934,Fun!23,449,alexisshea,Alexis,0,Shea,Employee,true
16977.92,10/1/1905,Fun!23,539,lisarobinson,Lisa,0,Robinson,Employee,true
13823.27,12/9/1967,Fun!23,1038,amandabaker,Amanda,0,Baker,Employee,true
3641.2,3/22/1964,Fun!23,378,travisruiz,Travis,0,Ruiz,Employee,false
6358.12,5/27/1994,Fun!23,268,craigschaefer,Craig,0,Schaefer,Employee,true
5189.83,6/4/1930,Fun!23,191,jameshammond,James,0,Hammond,Employee,false
7979.16,1/9/1960,Fun!23,925,ericaburch,Erica,0,Burch,Employee,false
14973.99,1/7/1981,Fun!23,300,ryanmcconnell,Ryan,0,Mcconnell,Employee,false
9086.33,3/18/1957,Fun!23,439,emilybrady,Emily,0,Brady,Employee,false
6885.3,8/6/1990,Fun!23,777,michaelthomas,Michael,0,Thomas,Employee,false
10514.42,5/3/1977,Fun!23,228,mariamccarthy,Maria,0,Mccarthy,Employee,true
4848.04,9/22/1988,Fun!23,182,nathancoleman,Nathan,0,Coleman,Employee,true
14684.6,4/12/1967,Fun!23,971,tammywaters,Tammy,0,Waters,Employee,false
15393.07,3/18/2000,Fun!23,965,jamessimmons,James,0,Simmons,Employee,false
